gun;tarih;saat;slot;platform;tema;baslik;metin;hashtagler;link;gorsel;alt_metin;seo_anahtar_kelimeler;blog_onerisi
22;12 Eki 2026 Pzt;09:00;sabah;FB;Doğru mu, yanlış mı?;Daha fazla gres, daha uzun ömür demektir.;"Doğru mu, yanlış mı?

""Daha fazla gres, daha uzun ömür demektir.""

Cevap: YANLIŞ. Fazla gres çalkalanır, ısınır ve keçeyi zorlar. Açık rulmanda yuva boş hacminin yaklaşık üçte biri yeterlidir.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun22_sabah.png;Doğru mu yanlış mı kartı: Daha fazla gres, daha uzun ömür demektir.;rulman gres miktarı, rulman fazla gres, rulman yağlama;
22;12 Eki 2026 Pzt;12:30;ana;IG;Ürün;KONİK. SİLİNDİRİK. OYNAK.;"Sadece motosiklet değil. Sanayi tarafında da 1986'dan beri buradayız.

• Konik makaralı (30200/30300/32000 serileri)
• Silindirik makaralı (NU/NJ/N serileri)
• Oynak bilyalı (1200/2200 serileri)
• Geniş kesitli ve yataklı (UCP/UCF) rulmanlar

Redüktör, konveyör, pompa, tezgâh. Ölçü ve kodunuzu yazın.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=sanayi;gonderiler/gun22_kare.png;"Fabrikada büyük vidalı mil önünde mühendis; sanayi tipi konik, silindirik ve oynak rulmanlar";konik makaralı rulman, silindirik makaralı rulman, oynak bilyalı rulman;Konik, silindirik ve oynak rulman: hangi yükte hangisi?
22;12 Eki 2026 Pzt;12:30;ana;FB;Ürün;KONİK. SİLİNDİRİK. OYNAK.;"Sadece motosiklet değil. Sanayi tarafında da 1986'dan beri buradayız.

• Konik makaralı (30200/30300/32000 serileri)
• Silindirik makaralı (NU/NJ/N serileri)
• Oynak bilyalı (1200/2200 serileri)
• Geniş kesitli ve yataklı (UCP/UCF) rulmanlar

Redüktör, konveyör, pompa, tezgâh. Ölçü ve kodunuzu yazın.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=sanayi;gonderiler/gun22_kare.png;"Fabrikada büyük vidalı mil önünde mühendis; sanayi tipi konik, silindirik ve oynak rulmanlar";konik makaralı rulman, silindirik makaralı rulman, oynak bilyalı rulman;Konik, silindirik ve oynak rulman: hangi yükte hangisi?
22;12 Eki 2026 Pzt;09:00;ana;LI;Ürün;KONİK. SİLİNDİRİK. OYNAK.;"Sanayi uygulamalarında rulman seçimi yük tipiyle başlar: radyal yük için silindirik makaralı (NU, NJ), birleşik yük için konik makaralı (30200/30300), eksen kaçıklığı olan uzun millerde oynak bilyalı (1200/2200) rulmanlar.

Yamansa, bu ailelerin tümünü SKF, FAG ve ORS markalarıyla stoklamaktadır. Bakım planlaması yapan ekipler için kritik yedek listesi oluşturma desteği veriyoruz.";#endüstri #makineimalat #fabrika #bakım;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=sanayi;gonderiler/gun22_linkedin.png;"Fabrikada büyük vidalı mil önünde mühendis; sanayi tipi konik, silindirik ve oynak rulmanlar";konik makaralı rulman, silindirik makaralı rulman, oynak bilyalı rulman;Konik, silindirik ve oynak rulman: hangi yükte hangisi?
22;12 Eki 2026 Pzt;18:30;story;IG;Story / anket;KONİK. SİLİNDİRİK. OYNAK.;Anket etiketi ekle → soru: “İşinde hangisi daha çok?”, seçenekler: “Konik” / “Silindirik” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun22_story.png;Dikey story: KONİK. SİLİNDİRİK. OYNAK. başlığı, günün gönderi fotoğrafı ve anket: İşinde hangisi daha çok?;konik makaralı rulman, silindirik makaralı rulman, oynak bilyalı rulman;
22;12 Eki 2026 Pzt;18:30;story;FB;Story / anket;KONİK. SİLİNDİRİK. OYNAK.;Anket etiketi ekle → soru: “İşinde hangisi daha çok?”, seçenekler: “Konik” / “Silindirik” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun22_story.png;Dikey story: KONİK. SİLİNDİRİK. OYNAK. başlığı, günün gönderi fotoğrafı ve anket: İşinde hangisi daha çok?;konik makaralı rulman, silindirik makaralı rulman, oynak bilyalı rulman;
23;13 Eki 2026 Sal;09:00;sabah;IG;Günün kodu;6902 2RS;"Günün kodu: 6902 2RS
Ölçü: 15 × 28 × 7 mm (iç çap × dış çap × kalınlık)
Kullanım: Bisiklet göbek, RC & model, Robotik

6900 serisi: 6800'den biraz daha kalın, daha yüklü ince kesit.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#bisiklet #salcano #bisikletyedekparça #bisiklettamir;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun23_sabah.png;Günün kodu kartı: 6902 2RS rulman, 15 × 28 × 7 mm;6902 rulman, 6902 2rs, bisiklet göbek rulmanı;
23;13 Eki 2026 Sal;09:00;sabah;FB;Günün kodu;6902 2RS;"Günün kodu: 6902 2RS
Ölçü: 15 × 28 × 7 mm (iç çap × dış çap × kalınlık)
Kullanım: Bisiklet göbek, RC & model, Robotik

6900 serisi: 6800'den biraz daha kalın, daha yüklü ince kesit.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#bisiklet #salcano #bisikletyedekparça #bisiklettamir;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun23_sabah.png;Günün kodu kartı: 6902 2RS rulman, 15 × 28 × 7 mm;6902 rulman, 6902 2rs, bisiklet göbek rulmanı;
23;13 Eki 2026 Sal;12:30;ana;IG;Ürün;6800 / 6900 İNCE KESİT;"Dar alan, hafif yük, yüksek devir: 6800 ve 6900 serileri.

6800 → 10×19×5
6801 → 12×21×5
6802 → 15×24×5
6900 → 10×22×6
6901 → 12×24×6
6902 → 15×28×7

E-scooter tekerlekleri, drone motorları, bisiklet göbekleri. NMB ve TPI seçenekleriyle stokta.";#elektrikliscooter #scooter #xiaomi #segway #ninebot #dualtron #navee #scooteryedekparça;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=ince-kesit;gonderiler/gun23_kare.png;6800 ve 6900 serisi ince kesit rulman ölçü tablosu;6900 rulman, 6800 rulman, ince kesit rulman, 61900 rulman;İnce kesit rulmanlar: 6700/6800/6900 serileri ölçü tablosu
23;13 Eki 2026 Sal;12:30;ana;FB;Ürün;6800 / 6900 İNCE KESİT;"Dar alan, hafif yük, yüksek devir: 6800 ve 6900 serileri.

6800 → 10×19×5
6801 → 12×21×5
6802 → 15×24×5
6900 → 10×22×6
6901 → 12×24×6
6902 → 15×28×7

E-scooter tekerlekleri, drone motorları, bisiklet göbekleri. NMB ve TPI seçenekleriyle stokta.";#elektrikliscooter #scooter #xiaomi #segway #ninebot #dualtron #navee #scooteryedekparça;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=ince-kesit;gonderiler/gun23_kare.png;6800 ve 6900 serisi ince kesit rulman ölçü tablosu;6900 rulman, 6800 rulman, ince kesit rulman, 61900 rulman;İnce kesit rulmanlar: 6700/6800/6900 serileri ölçü tablosu
23;13 Eki 2026 Sal;18:30;story;IG;Story / anket;6800 / 6900 İNCE KESİT;Anket etiketi ekle → soru: “6800 / 6900 nerede karşına çıkıyor?”, seçenekler: “Bisiklet” / “Drone / robotik” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun23_story.png;Dikey story: 6800 / 6900 İNCE KESİT başlığı, günün gönderi fotoğrafı ve anket: 6800 / 6900 nerede karşına çıkıyor?;6900 rulman, 6800 rulman, ince kesit rulman, 61900 rulman;
23;13 Eki 2026 Sal;18:30;story;FB;Story / anket;6800 / 6900 İNCE KESİT;Anket etiketi ekle → soru: “6800 / 6900 nerede karşına çıkıyor?”, seçenekler: “Bisiklet” / “Drone / robotik” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun23_story.png;Dikey story: 6800 / 6900 İNCE KESİT başlığı, günün gönderi fotoğrafı ve anket: 6800 / 6900 nerede karşına çıkıyor?;6900 rulman, 6800 rulman, ince kesit rulman, 61900 rulman;
24;14 Eki 2026 Çar;09:00;sabah;IG;Bakım ipucu;SESİ KAYDET;"Bakım ipucu: Sesi̇ kaydet

Makinenin normal sesini telefonla 10 saniye kaydet; ayda bir aynı noktadan tekrar dinle. Tonun değişmesi arızayı aylar önce haber verir.

Kaydet; bakım günü lazım olur.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun24_sabah.png;Bakım ipucu kartı: SESİ KAYDET;rulman sesi nasıl anlaşılır, rulman uğultusu, makine sesi kontrolü;
24;14 Eki 2026 Çar;09:00;sabah;FB;Bakım ipucu;SESİ KAYDET;"Bakım ipucu: Sesi̇ kaydet

Makinenin normal sesini telefonla 10 saniye kaydet; ayda bir aynı noktadan tekrar dinle. Tonun değişmesi arızayı aylar önce haber verir.

Kaydet; bakım günü lazım olur.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun24_sabah.png;Bakım ipucu kartı: SESİ KAYDET;rulman sesi nasıl anlaşılır, rulman uğultusu, makine sesi kontrolü;
24;14 Eki 2026 Çar;12:30;ana;IG;Kurumsal;STOK, HER GÜN GÜNCELLENİR.;"""Var mı?"" diye aramanıza gerek yok.

yamansarulman.com'da gördüğünüz stok, o günün gerçek stoğu. Her sabah güncellenir. Ölçü filtresiyle iç çap / dış çap / kalınlık girin, stoktaki tüm markaları yan yana görün.

1986'dan beri • 6 distribütör marka • 26 araç markası • 15:00'e kadar aynı gün kargo";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=stok;gonderiler/gun24_kare.png;"Depo rafları koridoru; Yamansa rakamlarla: 1986, 6 marka, 26 marka, 15:00 kargo";rulman stok sorgulama, online rulman satış, rulman fiyat listesi;
24;14 Eki 2026 Çar;12:30;ana;FB;Kurumsal;STOK, HER GÜN GÜNCELLENİR.;"""Var mı?"" diye aramanıza gerek yok.

yamansarulman.com'da gördüğünüz stok, o günün gerçek stoğu. Her sabah güncellenir. Ölçü filtresiyle iç çap / dış çap / kalınlık girin, stoktaki tüm markaları yan yana görün.

1986'dan beri • 6 distribütör marka • 26 araç markası • 15:00'e kadar aynı gün kargo";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=stok;gonderiler/gun24_kare.png;"Depo rafları koridoru; Yamansa rakamlarla: 1986, 6 marka, 26 marka, 15:00 kargo";rulman stok sorgulama, online rulman satış, rulman fiyat listesi;
24;14 Eki 2026 Çar;09:00;ana;LI;Kurumsal;STOK, HER GÜN GÜNCELLENİR.;"B2B e-ticarette en büyük güven sorunu stok bilgisinin gerçek olmamasıdır. Yamansa'da ürün sayfalarındaki stok her gün otomatik olarak güncellenir; satın alma ekipleri telefonla doğrulama yapmak zorunda kalmaz.

Ölçü tabanlı filtreleme (iç çap / dış çap / kalınlık) ile kod bilmeden doğru rulmana ulaşılır. Kurumsal müşteriler için fiyat listesi ve cari hesap seçenekleri mevcuttur.";#endüstri #makineimalat #fabrika #bakım;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=stok;gonderiler/gun24_linkedin.png;"Depo rafları koridoru; Yamansa rakamlarla: 1986, 6 marka, 26 marka, 15:00 kargo";rulman stok sorgulama, online rulman satış, rulman fiyat listesi;
24;14 Eki 2026 Çar;18:30;story;IG;Story / anket;STOK, HER GÜN GÜNCELLENİR.;Anket etiketi ekle → soru: “Stok bilgisine nasıl bakıyorsun?”, seçenekler: “Siteden” / “Telefonla” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun24_story.png;Dikey story: STOK, HER GÜN GÜNCELLENİR. başlığı, günün gönderi fotoğrafı ve anket: Stok bilgisine nasıl bakıyorsun?;rulman stok sorgulama, online rulman satış, rulman fiyat listesi;
24;14 Eki 2026 Çar;18:30;story;FB;Story / anket;STOK, HER GÜN GÜNCELLENİR.;Anket etiketi ekle → soru: “Stok bilgisine nasıl bakıyorsun?”, seçenekler: “Siteden” / “Telefonla” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun24_story.png;Dikey story: STOK, HER GÜN GÜNCELLENİR. başlığı, günün gönderi fotoğrafı ve anket: Stok bilgisine nasıl bakıyorsun?;rulman stok sorgulama, online rulman satış, rulman fiyat listesi;
25;15 Eki 2026 Per;09:00;sabah;IG;Günün kodu;6206 2RS;"Günün kodu: 6206 2RS
Ölçü: 30 × 62 × 16 mm (iç çap × dış çap × kalınlık)
Kullanım: Pompa, Fan, Tarım makinesi

30 mm mil için ilk akla gelen kod. Çamaşır makinesi kazanlarında 6205 ile birlikte kullanılır.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun25_sabah.png;Günün kodu kartı: 6206 2RS rulman, 30 × 62 × 16 mm;6206 rulman, 6206 2rs ölçüleri, 6206 fiyat;
25;15 Eki 2026 Per;09:00;sabah;FB;Günün kodu;6206 2RS;"Günün kodu: 6206 2RS
Ölçü: 30 × 62 × 16 mm (iç çap × dış çap × kalınlık)
Kullanım: Pompa, Fan, Tarım makinesi

30 mm mil için ilk akla gelen kod. Çamaşır makinesi kazanlarında 6205 ile birlikte kullanılır.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun25_sabah.png;Günün kodu kartı: 6206 2RS rulman, 30 × 62 × 16 mm;6206 rulman, 6206 2rs ölçüleri, 6206 fiyat;
25;15 Eki 2026 Per;12:30;ana;IG;Teknik;KUMPASLA RULMAN ÖLÇÜMÜ;"Kod silindi, rulman elimde: ne yapayım?

1. İç çap (d) – mile oturan deliği ölç
2. Dış çap (D) – dış kenarı ölç
3. Kalınlık (B) – bilezik genişliğini ölç
+ Kapak tipine bak: metal mi kauçuk mu?

20 × 47 × 14 + kauçuk → 6204-2RS. Ölçüleri yaz, kodunu ve fiyatını gönderelim.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=kumpas;gonderiler/gun25_kare.png;"Kumpasla ölçüm yapılan atölye masası; kumpasla rulman ölçümü 3 adım listesi";rulman ölçüsü nasıl alınır, kumpasla rulman ölçme, rulman iç çap dış çap;Kumpasla rulman ölçümü ve ölçüden kod bulma tablosu
25;15 Eki 2026 Per;12:30;ana;FB;Teknik;KUMPASLA RULMAN ÖLÇÜMÜ;"Kod silindi, rulman elimde: ne yapayım?

1. İç çap (d) – mile oturan deliği ölç
2. Dış çap (D) – dış kenarı ölç
3. Kalınlık (B) – bilezik genişliğini ölç
+ Kapak tipine bak: metal mi kauçuk mu?

20 × 47 × 14 + kauçuk → 6204-2RS. Ölçüleri yaz, kodunu ve fiyatını gönderelim.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=kumpas;gonderiler/gun25_kare.png;"Kumpasla ölçüm yapılan atölye masası; kumpasla rulman ölçümü 3 adım listesi";rulman ölçüsü nasıl alınır, kumpasla rulman ölçme, rulman iç çap dış çap;Kumpasla rulman ölçümü ve ölçüden kod bulma tablosu
25;15 Eki 2026 Per;18:30;story;IG;Story / anket;KUMPASLA RULMAN ÖLÇÜMÜ;Anket etiketi ekle → soru: “Kumpasla ölçüm yapabiliyor musun?”, seçenekler: “Evet” / “Öğrenmek isterim” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun25_story.png;Dikey story: KUMPASLA RULMAN ÖLÇÜMÜ başlığı, günün gönderi fotoğrafı ve anket: Kumpasla ölçüm yapabiliyor musun?;rulman ölçüsü nasıl alınır, kumpasla rulman ölçme, rulman iç çap dış çap;
25;15 Eki 2026 Per;18:30;story;FB;Story / anket;KUMPASLA RULMAN ÖLÇÜMÜ;Anket etiketi ekle → soru: “Kumpasla ölçüm yapabiliyor musun?”, seçenekler: “Evet” / “Öğrenmek isterim” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun25_story.png;Dikey story: KUMPASLA RULMAN ÖLÇÜMÜ başlığı, günün gönderi fotoğrafı ve anket: Kumpasla ölçüm yapabiliyor musun?;rulman ölçüsü nasıl alınır, kumpasla rulman ölçme, rulman iç çap dış çap;
26;16 Eki 2026 Cum;09:00;sabah;IG;Günün terimi;ÖN YÜK;"Günün terimi: ÖN YÜK

Montajda rulmana bilinçli verilen küçük eksenel sıkılık. Konik rulmanlarda boşluğu sıfırlar; direksiyon ve mil sistemlerinde titreşimi keser.

Sorunuz varsa yorumlara yazın, cevaplıyoruz.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun26_sabah.png;Günün terimi kartı: ÖN YÜK;rulman ön yük nedir, konik rulman ayarı;
26;16 Eki 2026 Cum;09:00;sabah;FB;Günün terimi;ÖN YÜK;"Günün terimi: ÖN YÜK

Montajda rulmana bilinçli verilen küçük eksenel sıkılık. Konik rulmanlarda boşluğu sıfırlar; direksiyon ve mil sistemlerinde titreşimi keser.

Sorunuz varsa yorumlara yazın, cevaplıyoruz.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun26_sabah.png;Günün terimi kartı: ÖN YÜK;rulman ön yük nedir, konik rulman ayarı;
